,Unit_ID,Registration_Number,Crime_No,Vehicle_Owner_ID,UserID,DEDT,Time,Date
8557,141,KA27EF7804,2017000149,2018000010,13800003,1/25/2018 17:41,17:41,1/25/2018 
8559,176,KA26A5825,2016000008,2016000088,153800030,3/6/2016 14:10,14:10,3/6/2016 
8563,179,KA26M5854,2017000215,2017001984,156700024,7/18/2017 10:24,10:24,7/18/2017 
8567,179,KA26Q5547,2018000023,2018000973,124600062,4/25/2018 17:31,17:31,4/25/2018 
8614,180,ka17tz8673,2014000039,2014000272,168700067,4/5/2014 17:18,17:18,4/5/2014 
8616,180,ka26j5448,2014000089,2014000555,17200030,12/12/2014 7:32, 7:32,12/12/2014
8617,180,KA26L4866,2019000007,2019000004,156400034,3/10/2019 18:50,18:50,3/10/2019 
8800,146,KA27EJ8520,2018000165,2018000077,15600015,6/2/2018 17:54,17:54,6/2/2018 
8802,146,KA27M9401,2018000172,2018000238,14500004,8/24/2018 13:58,13:58,8/24/2018 
8853,137,KA27EK2018,2018000156,2018000068,13300108,6/1/2018 21:25,21:25,6/1/2018 
8920,146,KA27ER0863,2018000249,2018000128,14600022,7/14/2018 20:02,20:02,7/14/2018 
8947,146,KA27Y8951,2018000208,2018000186,13300129,8/9/2018 7:28, 7:28,8/9/2018
8952,146,KA292247,2015000191,2016000171,15400008,5/24/2016 13:55,13:55,5/24/2016 
9054,146,KA27K6946,2016000069,2016000314,13800017,9/23/2016 19:13,19:13,9/23/2016 
9073,140,MH11AL3873,2017000219,2017000311,15400030,9/30/2017 14:09,14:09,9/30/2017 
9173,151,KA25D8845,2018000096,2018000088,9400180,8/24/2018 23:10,23:10,8/24/2018 
9214,150,KA27B7996,2017000132,2017000744,15000048,8/18/2017 17:51,17:51,8/18/2017 
9263,147,KA27B5671,2018000186,2019000024,13300145,1/23/2019 23:09,23:09,1/23/2019 
9287,149,MH46BB8742,2018000117,2018000207,14200035,10/29/2018 18:42,18:42,10/29/2018 
9293,150,KA-15-N-0305,2018000211,2019000147,123,6/11/2019 12:27,12:27,6/11/2019 
9296,150,KA-27-TB-9673,2018000093,2019000020,7000089,2/11/2019 12:39,12:39,2/11/2019 
9310,146,KA27W1369,2017000260,2017001334,15900042,11/7/2017 21:22,21:22,11/7/2017 
9312,146,KA27X9415,2015000214,2016000034,15400021,3/9/2016 13:50,13:50,3/9/2016 
9316,146,KA35TA4351,2016000337,2017000056,15800019,1/15/2017 19:54,19:54,1/15/2017 
9319,146,MH450586,2016000256,2017000038,14200012,1/6/2017 12:23,12:23,1/6/2017 
9371,180,KA27B0655,2016000134,2016000577,100500080,8/4/2016 13:36,13:36,8/4/2016 
9386,180,KA35ED6817,2018000035,2018000030,156600005,6/5/2018 13:00,13:00,6/5/2018 
9387,180,KA50M1045,2018000035,2018000108,150300037,6/15/2018 13:19,13:19,6/15/2018 
9391,214,AP02-V-3135,2015000018,2016000031,200924,1/29/2016 12:44,12:44,1/29/2016 
9396,214,AP037452,2014000060,2014000074,132200064,10/30/2014 13:59,13:59,10/30/2014 
9397,214,AP28Z5368,2016000061,2017001226,178400026,2/22/2017 10:54,10:54,2/22/2017 
9400,214,KA-08V-3137,2015000018,2015000116,82000018,6/17/2015 13:09,13:09,6/17/2015 
9447,150,KA-27EK-1406,2018000180,2019000194,14500007,8/15/2019 13:04,13:04,8/15/2019 
9469,150,KA25F2383,2014000003,2014000002,13300095,2/22/2014 20:13,20:13,2/22/2014 
9470,150,KA27EH5409,2017000274,2018000100,15000050,8/19/2018 19:54,19:54,8/19/2018 
9543,155,KA278913,2017000352,2018000042,13800032,1/20/2018 14:23,14:23,1/20/2018 
9569,110,KA17N4058,2019000015,2019000014,141800134,2/28/2019 11:47,11:47,2/28/2019 
9641,149,HR38R2167,2015000048,2017000077,14900004,5/19/2017 20:06,20:06,5/19/2017 
9660,149,KA166669,2017000179,2018000018,7800113,2/11/2018 13:19,13:19,2/11/2018 
9682,151,KA27EH7552,2017000224,2018000067,15100009,8/3/2018 12:08,12:08,8/3/2018 
9702,154,KA17B9475,2015000001,2015000002,15100028,1/6/2015 13:04,13:04,1/6/2015 
9708,154,KA27B0982,2016000102,2016000073,14700020,11/1/2016 20:20,20:20,11/1/2016 
9716,154,KA27W4073,2015000058,2015000045,14000008,6/18/2015 18:15,18:15,6/18/2015 
9717,155,KA274322,2018000008,2018000140,13600009,5/9/2018 13:12,13:12,5/9/2018 
9743,155,KA27EJ6962,2017000279,2018000017,15500032,1/14/2018 19:01,19:01,1/14/2018 
9749,155,MH46AF6092,2017000236,2017000675,15900035,7/15/2017 18:57,18:57,7/15/2017 
9800,228,ABC-1583,2015000014,2015000223,165200073,4/6/2015 13:41,13:41,4/6/2015 
9802,228,AP-27J-6810,2015000163,2015000488,21500017,10/18/2015 18:33,18:33,10/18/2015 
9803,228,HR55D4636,2015000013,2017000504,91800092,4/26/2017 10:56,10:56,4/26/2017 
9812,228,KA53V1051,2018000287,2018002731,22800064,12/2/2018 12:04,12:04,12/2/2018 
9815,215,KA03MR1971,2015000079,2015000024,133100026,11/16/2015 21:16,21:16,11/16/2015 
9819,215,KA08S2328,2017000110,2017001585,21900027,11/19/2017 15:29,15:29,11/19/2017 
9822,218,KA08R5305,2015000066,2015000304,82700003,8/15/2015 17:30,17:30,8/15/2015 
9823,219,AP-03AN5160,2014000020,2014000586,107701714,10/29/2014 15:16,15:16,10/29/2014 
9824,219,AP03TG1457,2018000015,2018000183,21500019,6/28/2018 10:50,10:50,6/28/2018 
9828,219,AP15AA7209,2016000135,2017000343,83700063,3/26/2017 12:17,12:17,3/26/2017 
9830,219,CRW2351,2017000072,2017002012,22900030,5/20/2017 18:59,18:59,5/20/2017 
9833,219,KA05TN1639,2018000116,2018000192,21900035,6/29/2018 11:38,11:38,6/29/2018 
9844,223,KA08L5353,2015000004,2015000048,22900004,3/20/2015 13:56,13:56,3/20/2015 
9845,227,KA-01C-2315,2014000280,2017001146,136600066,4/21/2017 13:48,13:48,4/21/2017 
9847,227,KA-03-JJ-3329,2018000139,2018002140,22800015,4/25/2018 14:23,14:23,4/25/2018 
9848,227,KA-03-P-4069,2018000290,2018005658,21400039,9/29/2018 18:21,18:21,9/29/2018 
9852,227,KA-08-Q-4886,2018000390,2019001443,21500002,1/26/2019 18:22,18:22,1/26/2019 
9854,229,KA07A8472,2018000063,2018000719,21400015,4/23/2018 12:37,12:37,4/23/2018 
9855,229,KA08H7104,2016000033,2016000158,180900821,5/26/2016 15:48,15:48,5/26/2016 
9857,229,KA08W0752,2018000063,2018000723,68300192,4/24/2018 12:53,12:53,4/24/2018 
9860,232,KA090017,2015000076,2015000080,23200008,6/8/2015 19:52,19:52,6/8/2015 
9871,137,KA-27-A-3811,2014000151,2014000153,13600062,8/17/2014 12:52,12:52,8/17/2014 
9944,179,KA17F1339,2014000006,2014000026,107000024,1/24/2014 10:43,10:43,1/24/2014 
9997,155,KA27TA1909,2018000167,2018000302,14900006,11/22/2018 18:53,18:53,11/22/2018 
10000,155,KA27TB8501,2018000092,2018000190,15400022,6/19/2018 19:45,19:45,6/19/2018 
10051,140,KA29V4955,2018000011,2018000022,16000037,3/14/2018 11:15,11:15,3/14/2018 
10058,141,KA27K9155,2017000158,2018000004,9400089,1/25/2018 16:31,16:31,1/25/2018 
10137,179,KA26K1221,2017000210,2017001607,17500052,6/29/2017 16:24,16:24,6/29/2017 
10159,179,KA27L8851,2019000001,2019001245,155900033,6/2/2019 21:29,21:29,6/2/2019 
10167,159,KA27B5181,2017000071,2017000354,15900053,8/7/2017 13:28,13:28,8/7/2017 
10168,159,KA27ED7827,2015000234,2017000495,15900055,9/26/2017 10:29,10:29,9/26/2017 
10181,147,KA17EP9310,2017000244,2017000721,14500013,8/21/2017 11:53,11:53,8/21/2017 
10183,147,KA17N4964,2017000294,2018000006,16000020,3/9/2018 11:41,11:41,3/9/2018 
10236,159,KA27EG9128,2018000079,2018000197,15800014,10/16/2018 18:45,18:45,10/16/2018 
10244,159,KA42F927,2016000267,2018000010,15900028,1/4/2018 10:22,10:22,1/4/2018 
10281,176,KA26R5172,2017000028,2017002330,159700005,12/27/2017 12:16,12:16,12/27/2017 
10282,176,KA26R9789,2018000018,2018022536,17500040,8/26/2018 19:49,19:49,8/26/2018 
10283,176,KA26TZ967,2017000035,2018000098,155900017,1/9/2018 12:23,12:23,1/9/2018 
10284,176,KA26V2222,2018000043,2019000034,155900041,1/6/2019 6:53, 6:53,1/6/2019
10286,176,KA26V5304,2016000027,2016000466,17500012,12/3/2016 13:30,13:30,12/3/2016 
10386,215,KA03K4446,2016000043,2016000142,37300061,6/22/2016 10:48,10:48,6/22/2016 
10422,150,KA27EB0548,2017000187,2018000007,15000006,3/10/2018 11:30,11:30,3/10/2018 
10430,150,KA27L929,2014000006,2014000006,16000029,2/24/2014 10:06,10:06,2/24/2014 
10447,151,KA07K1955,2018000164,2019000108,15600010,10/24/2019 11:01,11:01,10/24/2019 
10561,146,KA05AE9918,2018000173,2018000075,15400005,6/2/2018 12:14,12:14,6/2/2018 
10563,146,KA06EX4189,2018000207,2019000140,14900035,5/13/2019 23:13,23:13,5/13/2019 
10612,155,KA27EE7717,2017000354,2018000096,14900051,3/17/2018 12:29,12:29,3/17/2018 
10621,155,KA51MG8745,2018000176,2018000272,15500059,8/31/2018 20:54,20:54,8/31/2018 
10654,156,KA27EC8139,2019000003,2019000031,15500021,2/3/2019 17:34,17:34,2/3/2019 
10669,158,KA-27-A-354,2014000166,2014000325,180900974,12/31/2014 12:39,12:39,12/31/2014 
10706,149,KA27EL7264,2018000116,2018000283,14000020,12/18/2018 18:22,18:22,12/18/2018 
10768,179,KA20B9045,2018000234,2018005841,17900011,10/31/2018 17:56,17:56,10/31/2018 
10776,179,KA25EG9749,2017000455,2018000644,156700035,4/15/2018 11:07,11:07,4/15/2018 
10794,179,KA26N0278,2019000035,2019000443,17900025,2/26/2019 21:02,21:02,2/26/2019 
10814,179,KA37A8569,2018000141,2018002862,18000023,6/12/2018 20:52,20:52,6/12/2018 
10830,160,KA27EC0996,2015000012,2015000093,14700004,2/5/2015 19:14,19:14,2/5/2015 
10833,160,KA27L3020,2019000015,2019000095,15800017,7/27/2019 20:06,20:06,7/27/2019 
10834,160,KA27TB9015,2018000093,2018000118,13600063,7/20/2018 14:09,14:09,7/20/2018 
10839,176,KA19AB0569,2016000004,2016000078,17200041,3/1/2016 20:32,20:32,3/1/2016 
10840,176,KA25C4663,2015000010,2015000140,17600030,3/30/2015 13:33,13:33,3/30/2015 
10841,176,KA25T2784,2019000006,2019002586,95100008,3/20/2019 11:46,11:46,3/20/2019 
10872,150,KA14L5162,2018000228,2019000022,15000061,2/14/2019 1:21, 1:21,2/14/2019
10875,150,KA15EA4616,2017000277,2018000136,15000052,9/23/2018 11:15,11:15,9/23/2018 
10901,151,KA38M1884,2018000197,2019000013,188800096,3/7/2019 8:31, 8:31,3/7/2019
10951,58,KA09HA7842,2017000181,2017003526,4400013,12/16/2017 12:19,12:19,12/16/2017 
10975,228,AP02Y0745,2018000198,2018000042,21400058,5/29/2018 0:00, 0:00,5/29/2018
10980,228,KA07A6750,2018000162,2018000072,107701720,7/28/2018 13:03,13:03,7/28/2018 
11055,215,AP03TA4245,2017000106,2017001402,22700003,9/22/2017 16:01,16:01,9/22/2017 
11056,215,KA02MN0451,2018000071,2018000562,80200036,6/10/2018 20:48,20:48,6/10/2018 
11058,215,KA07A7803,2018000107,2018001107,21500021,11/15/2018 12:21,12:21,11/15/2018 
11059,215,KA08Q8827,2014000061,2014000312,180800062,10/30/2014 10:22,10:22,10/30/2014 
11072,223,KA53M7554,2018000038,2018000145,21800017,8/17/2018 22:17,22:17,8/17/2018 
11075,229,AP03V2363,2017000095,2017002289,22900021,11/7/2017 16:32,16:32,11/7/2017 
11083,232,KA02MH2097,2014000007,2014000012,152500005,4/11/2014 11:17,11:17,4/11/2014 
11084,232,KA05JX6447,2016000180,2017000140,46300025,10/14/2017 17:41,17:41,10/14/2017 
11086,232,KA087621,2018000060,2018000110,45100046,5/3/2018 10:43,10:43,5/3/2018 
11088,232,KA18B4522,2016000094,2016000119,46400020,8/7/2016 11:18,11:18,8/7/2016 
11089,232,KA18B55,2017000102,2017000145,44700176,10/21/2017 18:36,18:36,10/21/2017 
11090,232,KA18C1733,2018000010,2018000061,46300016,1/30/2018 9:06, 9:06,1/30/2018
11102,232,KA22S7831,2014000057,2014000022,44700148,6/16/2014 20:35,20:35,6/16/2014 
11109,156,KA25T5692,2018000028,2018000097,14700011,5/15/2018 18:38,18:38,5/15/2018 
11149,179,KA25ED3143,2014000021,2014000332,17600046,4/22/2014 10:42,10:42,4/22/2014 
11152,179,KA25S1515,2017000422,2018001230,155800054,6/1/2018 14:18,14:18,6/1/2018 
11198,263,KA02W3762,2019000031,2019000150,107701749,5/13/2019 17:51,17:51,5/13/2019 
11201,263,KA03B5264,2018000516,2019000071,181600005,3/1/2019 13:28,13:28,3/1/2019 
11212,263,KA40W5332,2017000301,2018000476,82100016,9/27/2018 10:30,10:30,9/27/2018 
11213,263,KA43N0070,2019000024,2019000127,26200009,3/26/2019 14:14,14:14,3/26/2019 
11220,263,KA43V3194,2018000373,2018000554,181400007,11/17/2018 10:56,10:56,11/17/2018 
11221,263,KA50Z0938,2018000423,2018000585,26300011,12/5/2018 15:38,15:38,12/5/2018 
11223,263,KA50Z5458,2018000523,2019000046,26300020,2/6/2019 13:40,13:40,2/6/2019 
11315,155,KA63E5574,2018000221,2019000026,15500002,2/10/2019 16:57,16:57,2/10/2019 
11379,115,KA16M7877,2018000333,2019000071,188500006,3/30/2019 21:07,21:07,3/30/2019 
11394,115,KA22C3023,2018000367,2019000042,11700022,3/10/2019 19:59,19:59,3/10/2019 
11407,115,KA308213,2018000342,2019000052,11000002,3/14/2019 18:24,18:24,3/14/2019 
11423,159,KA42M4047,2018000257,2019000021,15500049,5/4/2019 17:47,17:47,5/4/2019 
11428,160,ka07m3714,2018000267,2019000045,14500009,3/30/2019 19:17,19:17,3/30/2019 
11455,160,KA27A8409,2018000276,2019000064,10300016,4/5/2019 11:18,11:18,4/5/2019 
11475,160,KA63TP2018,2019000005,2019000086,16000008,7/17/2019 12:45,12:45,7/17/2019 
11605,232,KA12B0913,2017000206,2018000140,189000029,6/15/2018 18:34,18:34,6/15/2018 
11621,232,KA18E3064,2014000117,2014000399,92400002,12/25/2014 19:15,19:15,12/25/2014 
11628,242,KA06X6055,2017000239,2018000002,107701746,8/8/2018 14:16,14:16,8/8/2018 
11629,253,AP03AD0707,2016000341,2017000179,27100074,5/15/2017 3:31, 3:31,5/15/2017
11631,253,KA-01-EX-4777,2018000457,2018000527,164200064,10/5/2018 17:27,17:27,10/5/2018 
11693,160,KA27S8126,2018000198,2019000028,14000041,2/8/2019 18:21,18:21,2/8/2019 
11698,176,KA24K845,2015000039,2016000054,49100036,2/4/2016 20:26,20:26,2/4/2016 
11699,176,KA25ES9627,2016000030,2016000481,44700139,12/24/2016 11:05,11:05,12/24/2016 
11755,271,AP26TF8696,2015000002,2017001896,107701731,5/21/2017 10:08,10:08,5/21/2017 
11809,254,KA05D4915,2014000137,2017001280,136500104,5/16/2017 13:00,13:00,5/16/2017 
11907,141,KA27M9792,2019000009,2019000006,15900050,1/30/2019 21:05,21:05,1/30/2019 
11925,179,KA26A3177,2014000056,2014000292,156800013,3/26/2014 10:45,10:45,3/26/2014 
11959,159,KA273659,2018000213,2018000201,15600020,10/24/2018 16:28,16:28,10/24/2018 
11964,159,KA27EA2988,2018000249,2019000092,13300130,9/24/2019 17:22,17:22,9/24/2019 
12102,158,KA-27-TA-637,2015000051,2015000583,100491,12/24/2015 11:32,11:32,12/24/2015 
12109,159,KA27EJ4851,2018000151,2018000211,15400025,11/26/2018 11:39,11:39,11/26/2018 
12182,160,KA13B9105,2018000132,2018000122,15800027,7/22/2018 15:11,15:11,7/22/2018 
12200,176,KA25TR6941,2014000020,2014000162,17600032,4/11/2014 18:44,18:44,4/11/2014 
12205,176,KA26EA5585,2018000023,2018019112,17500042,8/12/2018 19:28,19:28,8/12/2018 
12236,228,KA-51-AA-9489,2018000282,2019000268,21900008,2/4/2019 13:49,13:49,2/4/2019 
12239,215,KA07BP7486,2018000123,2019000369,21800019,2/23/2019 17:33,17:33,2/23/2019 
12246,218,KA05MG8541,2014000163,2015000009,182300046,5/17/2015 11:32,11:32,5/17/2015 
12248,218,KA087925,2018000166,2018000022,21800097,10/9/2018 14:18,14:18,10/9/2018 
12252,219,AP03CJ2491,2018000146,2018000220,21500011,12/18/2018 11:35,11:35,12/18/2018 
12254,219,KA03T287,2017000070,2017002551,107701724,7/29/2017 18:07,18:07,7/29/2017 
12256,223,KA08EB5296,2018000097,2018000161,21900034,11/18/2018 12:42,12:42,11/18/2018 
12262,224,KA07S5753,2016000061,2017000386,21100049,3/27/2017 14:07,14:07,3/27/2017 
12269,228,KA08K6758,2014000068,2014001210,21800031,10/29/2014 12:48,12:48,10/29/2014 
12319,254,KA07Y1307,2018000183,2018000333,26700030,9/19/2018 10:52,10:52,9/19/2018 
12337,254,KA51A5419,2018000033,2018000177,140000055,6/18/2018 16:53,16:53,6/18/2018 
12423,228,AAN0530,2018000293,2019000180,107600320,1/21/2019 16:02,16:02,1/21/2019 
12426,228,KA-03X-6310,2015000188,2015001028,22800053,12/16/2015 12:08,12:08,12/16/2015 
12430,228,KA05EQ-571,2017000187,2017000928,82400020,12/1/2017 12:44,12:44,12/1/2017 
12458,218,KA08U5011,2017000156,2017000506,22400022,7/23/2017 12:00,12:00,7/23/2017 
12459,219,AP-03AX-7125,2017000217,2018000122,83700003,1/27/2018 15:33,15:33,1/27/2018 
12468,223,AP27T4169,2016000019,2016000300,140800089,9/8/2016 10:44,10:44,9/8/2016 
12471,224,KA08Q6024,2018000130,2018001723,21100017,12/4/2018 11:55,11:55,12/4/2018 
12592,227,TN24M3883,2019000022,2019001757,21500034,2/1/2019 17:13,17:13,2/1/2019 
12659,215,KA04HR6086,2015000051,2015000018,25000084,8/2/2015 12:47,12:47,8/2/2015 
12664,215,KA37W3884,2018000125,2019000234,21500029,2/9/2019 13:53,13:53,2/9/2019 
12792,158,KA25Z6916,2016000218,2017000027,13300133,3/24/2017 2:41, 2:41,3/24/2017
12796,158,KA27B2201,2016000017,2017000052,15800045,3/25/2017 15:46,15:46,3/25/2017 
12817,179,KA26F792,2014000309,2015000069,156400042,1/20/2015 19:57,19:57,1/20/2015 
12968,272,KA52A0744,2018000209,2018000144,177200031,11/8/2018 11:58,11:58,11/8/2018 
12999,176,KA26EA1296,2018000019,2018018416,156500012,8/6/2018 14:13,14:13,8/6/2018 
13009,58,KA09HB7229,2018000182,2019000072,5000036,1/13/2019 12:13,12:13,1/13/2019 
13045,215,KA03EW7750,2018000086,2018001076,21800071,8/18/2018 12:14,12:14,8/18/2018 
13049,218,KA08S3409,2019000008,2019000006,187800027,4/13/2019 14:08,14:08,4/13/2019 
13054,219,KA08T5605,2017000140,2017002545,22700017,7/14/2017 11:16,11:16,7/14/2017 
13074,228,TN73K5493,2018000233,2018000082,22700015,8/19/2018 21:50,21:50,8/19/2018 
13079,232,KA13N3887,2015000057,2015000086,158900316,7/28/2015 12:19,12:19,7/28/2015 
13085,232,KA18EB1219,2018000082,2018000198,122400031,10/14/2018 19:06,19:06,10/14/2018 
13105,228,KA08T-3925,2014000020,2014000017,139700300,2/6/2014 12:47,12:47,2/6/2014 
13115,228,TN34L4108,2018000316,2018002735,22700067,12/8/2018 18:38,18:38,12/8/2018 
13172,253,KA-01-AF-3833,2018000004,2018000221,140500038,5/24/2018 19:13,19:13,5/24/2018 
13231,232,KA05JE7409,2017000184,2018000136,23200031,6/10/2018 13:55,13:55,6/10/2018 
13234,232,KA17M1780,2018000090,2019000023,46800011,2/21/2019 18:05,18:05,2/21/2019 
13252,253,AP-02-W9546,2018000613,2019000004,800048,1/9/2019 21:37,21:37,1/9/2019 
13312,263,KA04T0928,2018000487,2019000075,181600031,3/3/2019 13:26,13:26,3/3/2019 
13316,263,KA40K5253,2018000002,2018000158,181400021,4/1/2018 13:55,13:55,4/1/2018 
13347,254,KA073786,2016000385,2017000825,45400110,5/14/2017 1:42, 1:42,5/14/2017
13376,254,KA511136,2015000277,2017000766,95400037,5/13/2017 23:08,23:08,5/13/2017 
13387,254,KA53MD9744,2018000201,2018000355,25300047,9/25/2018 17:47,17:47,9/25/2018 
13441,276,kA01AD3294,2015000098,2017000241,3400304,5/16/2017 20:52,20:52,5/16/2017 
13448,276,KA01AF6444,2017000364,2018000039,180800058,2/5/2018 13:51,13:51,2/5/2018 
13471,228,KA01C-6837,2017000169,2017000875,21100051,9/29/2017 12:47,12:47,9/29/2017 
13475,228,KA079919,2017000118,2017000535,22400008,6/28/2017 19:03,19:03,6/28/2017 
13493,232,KA18A3912,2018000004,2018000093,46800037,3/5/2018 19:01,19:01,3/5/2018 
13528,272,KA52E3065,2015000171,2017002312,189800028,6/1/2017 2:40, 2:40,6/1/2017
13616,275,TN29AB7265,2016000172,2017000385,180100054,5/24/2017 16:37,16:37,5/24/2017 
13639,140,KA-27-7515,2014000001,2014000002,14000054,1/1/2014 19:55,19:55,1/1/2014 
13669,120,KA17EX2620,2019000004,2019000034,9800045,4/10/2019 18:42,18:42,4/10/2019 
13805,263,KA03D5807,2018000196,2018000237,133500004,5/24/2018 13:16,13:16,5/24/2018 
13810,263,KA04HX1750,2018000430,2019000002,25300038,1/5/2019 16:45,16:45,1/5/2019 
13849,263,KA02MG3785,2018000346,2019000061,134800046,2/26/2019 12:49,12:49,2/26/2019 
13904,232,ka14m3119,2017000136,2017000179,45600013,11/28/2017 8:20, 8:20,11/28/2017
13909,232,KA18EB8890,2016000178,2017000059,46300005,4/4/2017 18:00,18:00,4/4/2017 
14123,264,GJ10V6514,2014000314,2017000727,142000022,5/11/2017 18:12,18:12,5/11/2017 
14144,264,KA04EQ4238,2018000153,2018000187,140100102,9/23/2018 13:35,13:35,9/23/2018 
14175,276,KA-02-ML-7867,2017000246,2017003648,180800066,9/4/2017 11:15,11:15,9/4/2017 
14259,140,KA-31-TR-8495,2015000001,2015000032,13600076,1/21/2015 13:36,13:36,1/21/2015 
14261,277,KA-04HU-6432,2016000318,2017001285,27600039,5/16/2017 22:42,22:42,5/16/2017 
14296,155,KA27EE2508,2017000291,2018000025,15500041,1/15/2018 13:42,13:42,1/15/2018 
14322,158,KA19MA3890,2018000231,2019000064,15800031,6/28/2019 17:30,17:30,6/28/2019 
14326,158,KA27B0930,2017000092,2017000165,13300168,5/23/2017 12:49,12:49,5/23/2017 
14330,158,KA27B4209,2016000083,2017000086,15800026,3/26/2017 11:22,11:22,3/26/2017 
14334,264,KA40F716,2018000117,2018000143,25400001,7/19/2018 16:22,16:22,7/19/2018 
14391,112,KA17EY7427,2018000173,2018000175,11200001,11/10/2018 19:56,19:56,11/10/2018 
14442,116,KA17EC0409,2017000169,2017000769,11600044,11/23/2017 17:17,17:17,11/23/2017 
14456,119,KA17EB3866,2015000021,2017000843,152700012,6/5/2017 7:14, 7:14,6/5/2017
14474,107,KA17ED0474,2018000258,2019000002,188500010,1/3/2019 20:00,20:00,1/3/2019 
14477,263,KA04HH0770,2017000374,2018000004,26200038,1/3/2018 13:54,13:54,1/3/2018 
14487,254,KA05MV8952,2018000271,2018000449,28900488,12/4/2018 13:39,13:39,12/4/2018 
14595,254,KA01MN3789,2019000006,2019000056,181400013,3/1/2019 12:28,12:28,3/1/2019 
14615,140,KA-25Z4676,2016000128,2016000132,14500042,5/24/2016 19:04,19:04,5/24/2016 
14837,276,KA01AC6909,2018000323,2019000041,107701745,1/28/2019 11:51,11:51,1/28/2019 
14841,276,KA01MN5689,2018000298,2019000275,26200024,7/18/2019 13:08,13:08,7/18/2019 
14849,138,KA27TB7070,2017000149,2018000029,13800035,7/23/2018 21:02,21:02,7/23/2018 
14862,140,KA-27-J-9973,2018000270,2018000305,13300127,12/19/2018 18:19,18:19,12/19/2018 
14904,137,KA49B4747,2018000203,2018000143,15100018,7/16/2018 18:13,18:13,7/16/2018 
15020,137,KA25TC0011,2018000151,2018000097,14000024,7/3/2018 8:35, 8:35,7/3/2018
15179,227,KA53X-0057,2018000410,2019002384,162000065,3/24/2019 17:39,17:39,3/24/2019 
15203,145,KA26M3411,2018000034,2018000166,13700032,7/20/2018 19:44,19:44,7/20/2018 
15283,228,KA08L-5985,2017000207,2017000932,22700009,12/9/2017 10:27,10:27,12/9/2017 
15293,232,KA04HH3249,2015000112,2016000008,47000033,1/24/2016 11:59,11:59,1/24/2016 
15305,247,KA03HN8509,2014000010,2017000004,24100435,6/14/2017 11:55,11:55,6/14/2017 
15314,253,KA-07-5958,2019000007,2019000135,140900079,4/5/2019 13:28,13:28,4/5/2019 
15505,159,KA34A8933,2017000386,2018000042,15600004,1/16/2018 19:58,19:58,1/16/2018 
15566,253,KA53C7953,2017000325,2017003678,181100029,8/12/2017 14:45,14:45,8/12/2017 
15635,150,KA-14-P-1370,2018000260,2019000116,15000055,5/17/2019 17:55,17:55,5/17/2019 
15735,141,KA27L0268,2018000008,2018000033,13800026,4/7/2018 20:03,20:03,4/7/2018 
15975,138,KA27EK3001,2018000243,2019000053,14700040,6/15/2019 8:37, 8:37,6/15/2019
16002,140,KA-27-M-8238,2016000002,2016000006,13700044,1/9/2016 11:13,11:13,1/9/2016 
16099,176,KA25D1121,2018000036,2018037174,17500064,12/15/2018 10:56,10:56,12/15/2018 
16151,228,KA05HD6770,2017000163,2017000892,21800023,10/6/2017 17:41,17:41,10/6/2017 
